chargelarge_id,name,address,latitude,longitude,power_range,charge_point_count,port_count,dc_port_count,connector_types,min_power_kw,max_power_kw,status_counts,fast_dc_indicator
baaffa39-0adb-422e-a7bf-4b391d232b5d-94,Opposite 46-48 Mallett St Camperdown NSW 2050,"46-48 Mallett St, Camperdown NSW 2050, Austra, Camperdown, NSW 2050",-33.887912,151.17695,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-148,Adjacent 16 Fletcher St (pole in Glen St) Tamarama NSW 2022,"Fletcher St, Tamarama NSW 2026, Australia, Tamarama, NSW 2026",-33.896764,151.26953,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-15,272 Johnston St Annandale NSW 2038,"272 Johnston St, Annandale NSW 2038, Australi, Annandale, NSW 2038",-33.874561,151.17369,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-73,Opposite 168 Beach St Coogee NSW 2034,"168 Beach St, Coogee NSW 2034, Australia, Coogee, NSW 2034",-33.924665,151.25738,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-100,24 Annandale St Annandale NSW 2038,"24 Annandale St, Annandale NSW 2038, Australi, Annandale, NSW 2038",-33.886612,151.1668,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-110,266 Johnston St Annandale NSW 2038,"266 Johnston St, Annandale NSW 2038, Australi, Annandale, NSW 2038",-33.874917,151.17353,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-37,1A St Kilda St Bexley North NSW 2207,"1A St Kilda St, Bexley North NSW 2207, Austra, Bexley North, NSW 2207",-33.941275,151.109664,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-49,32 Belmore St Enmore NSW 2042,"32 Belmore St, Enmore NSW 2042, Australia, Enmore, NSW 2042",-33.89817,151.17249,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-237,236 Dowling St-Woolloomoollo,"236 Dowling St, Woolloomoollo, NSW, 2011, Woolloomoollo, NSW 2011",-33.874249,151.220611,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-70,10 Isabel Ave Vaucluse NSW 2030,"10 Isabel Ave, Vaucluse NSW 2030, Australia, Vaucluse, NSW 2030",-33.862092,151.28035,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-7,9 Nicholson St Balmain East NSW 2041,"9 Nicholson St, Balmain East NSW 2041, Austra, Balmain East, NSW 2041",-33.856575,151.19312,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-58,59 Windsor St Paddington NSW 2021,"59 Windsor St, Paddington NSW 2021, Australia, Paddington, NSW 2021",-33.885101,151.23344,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-23,9 Fort St Petersham NSW 2049,"9 Fort St, Petersham NSW 2049, Australia, Petersham, NSW 2049",-33.88997,151.1577,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-111,Opposite 20 Federation Rd Newtown 2042,"20 Federation Rd, Camperdown NSW 2050, Austra, Camperdown, NSW 2050",-33.893298,151.179621,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-52,3 Weston St-Balmain East,"3 Weston St, Balmain East NSW 2041, Australia, Balmain East, NSW 2041",-33.857421,151.195462,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-132,85 Denison St Bondi Junction NSW 2022,"85 Denison St, Bondi Junction NSW 2022, Austr, Bondi Junction, NSW 2022",-33.893444,151.24459,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-77,176 Beach St Coogee NSW 2034,"176 Beach St, Coogee NSW 2034, Australia, Coogee, NSW 2034",-33.924808,151.256992,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-141,Opposite 4 Stanley Street Queens Park NSW 2022,"4 Stanley St, Queens Park NSW 2022, Australia, Queens Park, NSW 2022",-33.895936,151.247496,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-71,Opposite 3 Carlton St Kensington NSW 2033,"3 Carlton St, Kensington NSW 2033, Australia, Kensington, NSW 2033",-33.905907,151.22573,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-45,35 Diamond Bay Rd Vaucluse NSW 2030,"35 Diamond Bay Rd, Vaucluse NSW 2030, Austral, Vaucluse, NSW 2030",-33.861208,151.28059,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-157,Opposite 150 Bellevue Rd Bellevue Hill NSW 2023,"150 Bellevue Rd, Bellevue Hill NSW 2023, Aust, Bellevue Hill, NSW 2023",-33.878636,151.24656,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-139,276 Birrell St Bondi NSW 2026,"276 Birrell St, Bondi NSW 2026, Australia, Bondi, NSW 2026",-33.897271,151.26057,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-703,Energy Trade - Costello,"120 Passendale Rd, Edmondson Park, NSW 2174",-33.965062,150.8596635,7,3,3,0,TYPE2,7.0,7.0,"{""Missing"": 3}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-67,17 Hereward St Maroubra NSW 2035,"17 Hereward St, Maroubra NSW 2035, Australia, Maroubra, NSW 2035",-33.944918,151.25602,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-89,52 Spencer St Rose Bay NSW 2029,"52 Spencer St, Rose Bay NSW 2029, Australia, Rose Bay, NSW 2029",-33.869007,151.2754,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-150,OP 20 Whitton Rd- Artarmon,"20 Whitton Rd, Chatswood NSW 2067, Australia, Chatswood, NSW 2067",-33.802509,151.177919,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-114,7 Holmwood St Newtown NSW 2042,"7 Holmwood St, Newtown NSW 2042, Australia, Newtown, NSW 2042",-33.904008,151.17938,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-128,"22 Bellevue Ave Greenwich NSW 2065,","22 Bellevue Ave, Greenwich NSW 2065, Australi, Greenwich, NSW 2065",-33.825193,151.1872,7,1,1,0,TYPE2,7.0,7.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-79,52 Dudley St Coogee NSW 2034,"52 Dudley St, Coogee NSW 2034, Australia, Coogee, NSW 2034",-33.924189,151.25163,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-57,49 Llandaff St Bondi Junction NSW 2022,"49 Llandaff St, Bondi Junction NSW 2022, Aust, Bondi Junction, NSW 2022",-33.893644,151.2533,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-124,146 Pitt St-Redfern,"146 Pitt St, Redfern NSW 2016, Australia, Redfern, NSW 2016",-33.89528,151.203345,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-50,31 Diamond Bay Rd NSW Vaucluse,"31 Diamond Bay Rd, Vaucluse NSW 2030, Austral, Vaucluse, NSW 2030",-33.861281,151.28099,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-142,Opposite 97 Cascade Street Paddington NSW 2021,"97 Cascade St, Paddington NSW 2021, Australia, Paddington, NSW 2021",-33.880702,151.23259,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-155,442-446 Edgecliff Rd Edgecliff NSW 2027,"442-446 Edgecliff Rd, Edgecliff NSW 2027, Aus, Edgecliff, NSW 2027",-33.879684,151.23905,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-74,31 Boronia St Kensington NSW 2033,"31 Boronia St, Kensington NSW 2033, Australia, Kensington, NSW 2033",-33.906307,151.22296,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-25,29 Day St Leichhardt NSW 2040,"29 Day St, Leichhardt NSW 2040, Australia, Leichhardt, NSW 2040",-33.884591,151.15513,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-127,11 Duxford St Paddington NSW 2021,"11 Duxford St, Paddington NSW 2021, Australia, Paddington, NSW 2021",-33.882503,151.2296,7,1,1,0,TYPE2,7.0,7.0,"{""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-60,31 Duxford St Paddington NSW 2021,"31 Duxford St, Paddington NSW 2021, Australia, Paddington, NSW 2021",-33.883118,151.22891,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-61,22 Stafford St Paddington NSW 2021,"22 Stafford St, Paddington NSW 2021, Australi, Paddington, NSW 2021",-33.883741,151.22888,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-10,128 Rowntree St Birchgrove NSW 2041,"128 Rowntree St, Birchgrove NSW 2041, Austral, Birchgrove, NSW 2041",-33.852522,151.18211,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-109,59 Metropolitan Rd Enmore NSW 2042,"59 Metropolitan Rd, Enmore NSW 2042, Australi, Enmore, NSW 2042",-33.901175,151.17257,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-C027555,Leeton Heritage Motor Inn,"29 Yanco Avenue, Leeton, NSW 2705",-34.55826579,146.4139099,22,1,1,0,TYPE2,22.0,22.0,"{""Unavailable"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1735,2 Hannabus Place,"2 Hannabus Pl, Mulgrave, NSW 2756",-33.6267619,150.8353484,60,1,2,2,CCS2,60.0,60.0,"{""Available"": 2}",True
baaffa39-0adb-422e-a7bf-4b391d232b5d-69,267 Maroubra Rd Maroubra NSW 2033,"267 Maroubra Rd, Maroubra NSW 2035, Australia, Maroubra, NSW 2035",-33.942215,151.24292,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
393dc550-5791-46d3-a359-20e9e5b406b3-6788b95616c263b357a1ec99,Delta HQ,"18/39 Herbert Street, St Leonards, NSW 2065",-33.819741,151.1930327,25,1,2,2,CCS2|CHADEMO,25.0,25.0,"{""Available"": 2}",True
baaffa39-0adb-422e-a7bf-4b391d232b5d-105,50 Nelson St Annandale NSW 2038,"50 Nelson St, Annandale NSW 2038, Australia, Annandale, NSW 2038",-33.885253,151.17223,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-17,182 Evans St Rozelle NSW 2039,"182 Evans St, Rozelle NSW 2039, Australia, Rozelle, NSW 2039",-33.86639,151.1706,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-160,Opposite 65 Elizabeth St Paddington NSW 2021,"65 Elizabeth St, Paddington NSW 2021, Austral, Paddington, NSW 2021",-33.884645,151.233244,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-63,2 Hollywood Ave Bondi Junction NSW 2022,"2 Hollywood Ave, Bondi Junction NSW 2022, Aus, Bondi Junction, NSW 2022",-33.894336,151.25155,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-146,Adjacent to 261 Clovelly Rd (pole in Knox st) Clovelly NSW 2031,"261 Clovelly Rd, Clovelly NSW 2031, Australia, Clovelly, NSW 2031",-33.911627,151.25649,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-55,326 Birrell St Bondi NSW 2026,"326 Birrell St, Bondi NSW 2026, Australia, Bondi, NSW 2026",-33.89795,151.26459,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-237,Roberts Rd Eastern Creek - ActewAGL,"17 Roberts Rd, Eastern Creek, NSW 2766",-33.8172805,150.8381395,22,4,8,0,TYPE2,22.0,22.0,"{""Available"": 7, ""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-80,15 William Street Randwick NSW 2031,"15 William St, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.908119,151.23446,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-W85cCDimk5n6THrs3poJPEnm1gp8q9X8dls2,22 McIntyre St Gordon NSW 2072,"22 McIntyre St, Gordon, NSW 2072",-33.753812,151.14945,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-162,3 Gladstone St Newtown NSW 2042,"3 Gladstone St, Newtown NSW 2042, Australia, Newtown, NSW 2042",-33.897759,151.17501,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-1UNufc9YKlacb4cpGOVYN2T9xugErip2MU09,7 Victoria St Roseville NSW 2069,"7 Victoria St, Roseville, NSW 2069",-33.785686,151.18175,3,1,1,0,TYPE2,3.0,3.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-120,626 Mowbray Rd W Lane Cove North NSW 2066,"626 Mowbray Rd W, Lane Cove North NSW 2066, A, Lane Cove North, NSW 2066",-33.804676,151.156,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-145,12 Brown St Bronte NSW 2024,"12 Brown St, Bronte NSW 2024, Australia, Bronte, NSW 2024",-33.902007,151.258398,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-76,4 Salisbury Rd Kensington NSW 2033,"4 Salisbury Rd, Kensington NSW 2033, Australi, Kensington, NSW 2033",-33.905494,151.22236,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-32,17 Dulwich St Dulwich Hill NSW 2203,"17 Dulwich St, Dulwich Hill NSW 2203, Austral, Dulwich Hill, NSW 2203",-33.902439,151.14093,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-uuSFrAYLqiCgtkJeBHStXlwsM0dzSZ_6jVCG,1 Fox Ave Erskineville NSW 2043,"1 Fox Ave, Erskineville, NSW 2043",-33.902315,151.189787,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-147,Opposite 225 Darley Road Randwick NSW 2031,"225 Darley Rd, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.903408,151.24908,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-13,98 Rowntree St Birchgrove NSW 2041,"98 Rowntree St, Birchgrove NSW 2041, Australi, Birchgrove, NSW 2041",-33.85326,151.18076,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-112,160 Australia St Newtown NSW 2042,"160 Australia St, Newtown NSW 2042, Australia, Newtown, NSW 2042",-33.894826,151.17763,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-156,On Evan St adj 79 Darley Rd Randwick NSW 2031,"79 Darley Rd, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.903562,151.238495,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-135,Adjacent 90 Boundary St on Dillon St Paddington NSW 2021,"90 Boundary St, Paddington NSW 2021, Australi, Paddington, NSW 2021",-33.879191,151.22485,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-41,93 Metropolitan Rd Enmore NSW 2042,"93 Metropolitan Rd, Enmore NSW 2042, Australi, Enmore, NSW 2042",-33.902037,151.17287,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-56,153 Windsor St Paddington NSW 2021,"153 Windsor St, Paddington NSW 2021, Australi, Paddington, NSW 2021",-33.886321,151.23523,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-98,6 Burt St Rozelle NSW 2039,"6 Burt St, Rozelle NSW 2039, Australia, Rozelle, NSW 2039",-33.868556,151.17216,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-103,23 Terrace Rd Dulwich Hill NSW 2203,"23 Terrace Rd, Dulwich Hill NSW 2203, Austral, Dulwich Hill, NSW 2203",-33.906482,151.13796,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-31,100 Constitution Rd Dulwich Hill NSW 2203,"100 Constitution Rd, Dulwich Hill NSW 2203, A, Dulwich Hill, NSW 2203",-33.903009,151.13983,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-ZPR302205,Zaptec 001,"62 Kitchener St, St Ives, St Ives, NSW 2075",-33.71307765,151.17083068,22,1,1,0,TYPE2,22.0,22.0,"{""Unavailable"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-44,34 Spencer St Rose Bay NSW 2029,"34 Spencer St, Rose Bay NSW 2029, Australia, Rose Bay, NSW 2029",-33.869938,151.27489,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-66,167 Darley Rd Randwick NSW 2031,"167 Darley Rd, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.902921,151.24577,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-161,Adjacent 287 Ramsay St (pole in Martin St) Habberfield NSW 2045,"287 Ramsay St, Haberfield NSW 2045, Australia, Haberfield, NSW 2045",-33.873368,151.13367,22,1,1,0,TYPE2,22.0,22.0,"{""Unknown"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-38,"276B Gymea Bay Rd, Gymea Bay NSW 2227","276B Gymea Bay Rd, Gymea Bay NSW 2227, Austra, Gymea Bay, NSW 2227",-34.050739,151.088013,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-152,Opposite 41 St Marks Rd Randwick NSW 2031,"41 St Marks Rd, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.910421,151.246731,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-16,16 Kent St-Millers Point,"16 Kent St, Millers Point, Millers Point, NSW 2000",-33.858665,151.203667,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-143,2A Frances St Randwick NSW 2031,"2A Frances St, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.91033,151.23686,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1262,Narara Ecovillage - Front Parking Space,"30 Gugandi Rd, Narara, NSW 2250",-33.3933301,151.3291468,22,3,3,0,TYPE2,22.0,22.0,"{""Available"": 2, ""Charging"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788--JoshKK6dPcsroRKT2lcnIw-CmvdwLziNHFd,2-8 Parsons St Rozelle NSW 2039,"2-8 Parsons St, Rozelle, NSW 2039",-33.86511,151.17671,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-131,"Opp 104 Botany Street, Randwick NSW 2031","104 Botany St, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.924028,151.23475,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-30,17 Grove St Dulwich Hill NSW 2203,"17 Grove St, Dulwich Hill NSW 2203, Australia, Dulwich Hill, NSW 2203",-33.90169,151.13928,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-154,Opposite 2 Diamond Bay Rd Vaucluse NSW 2030,"2 Diamond Bay Rd, Vaucluse NSW 2030, Australi, Vaucluse, NSW 2030",-33.861206,151.278681,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-90,2A Liverpool St Rose Bay NSW 2029,"2A Liverpool St, Rose Bay NSW 2029, Australia, Rose Bay, NSW 2029",-33.875197,151.2729,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-52,35 Metropolitan Rd Enmore NSW 2042,"35 Metropolitan Rd, Enmore NSW 2042, Australi, Enmore, NSW 2042",-33.90054,151.17236,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-TACW2245321G9532,AC Terra LMS test,"43 Newton Road, Wetherill Park, NSW 2164",-33.84898258,150.88368333,22,1,1,0,TYPE2,22.0,22.0,"{""Missing"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-62,103 Ebley St Bondi Junction NSW 2022,"103 Ebley St, Bondi Junction NSW 2022, Austra, Bondi Junction, NSW 2022",-33.893989,151.25094,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-165,39 Watkin St-Hurlstone Park,"39 Watkin St, Hurlstone Park NSW 2193, Austra, Hurlstone Park, NSW 2193",-33.905883,151.124107,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-64,Opposite 120 Marine Pde Maroubra NSW 2035,"120 Marine Parade, Maroubra NSW 2035, Austral, Maroubra, NSW 2035",-33.944494,151.26108,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-33,39 Dulwich St Dulwich Hill NSW 2203,"39 Dulwich St, Dulwich Hill NSW 2203, Austral, Dulwich Hill, NSW 2203",-33.902889,151.14178,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-SN2502151281,Wilson Street,"19-21 Wilson Street, Botany, NSW 2019",-33.95278618,151.2045197,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-8,164 Darling St Balmain NSW 2041,"164 Darling St, Balmain NSW 2041, Australia, Balmain, NSW 2041",-33.8582,151.18754,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-3315,Padstow Parade Car Park,"14 Padstow Parade, Padstow, NSW 2211",-33.952892,151.031596,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1787,Smiggins Hotel,"18 Corroboree Rd, Smiggin Holes, NSW 2624",-36.3930064,148.4261555,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-75,110 Beach St Coogee NSW 2034,"110 Beach St, Coogee NSW 2034, Australia, Coogee, NSW 2034",-33.917682,151.25869,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-40,"3 McKinnon Ave, Five Dock NSW 2046","3 McKinnon Ave, Five Dock NSW 2046, Australia, Five Dock, NSW 2046",-33.86335,151.130975,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1908,Aero 247,"247 Coward St, Mascot, NSW 2020",-33.9241705,151.1850102,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-232,91 Loftus St-Temora,"91 Loftus Street, Temora NSW, Australia, 2666, Temora, NSW 2666",-34.44703,147.532805,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-bOWyYkZKXyGuNkFZ2ubdMQvZrY4XmWeOxsdx,63-67 Chapel St Rockdale NSW 2216,"63-67 Chapel St, Rockdale, NSW 2216",-33.956185,151.14124,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-65,13 Llandaff St Bondi Junction NSW 2022,"13 Llandaff St, Bondi Junction NSW 2022, Aust, Bondi Junction, NSW 2022",-33.893468,151.2521,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-137,Adj 88-120 Clovelly Road (Pole in Bligh Pl) Randwick NSW 2031,"88 Clovelly Rd, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.908913,151.24851,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-116,75 Corunna Rd Stanmore NSW 2048,"75 Corunna Rd, Stanmore NSW 2048, Australia, Stanmore, NSW 2048",-33.888842,151.16854,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
